Epoch,Episodio,Agente,Acción,Board,Reward,RewardAcum,LLM_Fallback
2,20,O,2,"['O', 'O', 'O', ' ', ' ', ' ', 'X', ' ', 'X']",1.0,1.0,False
2,21,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,21,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', 'O', ' ', 'X']",0.0,0.0,False
2,21,X,3,"[' ', ' ', ' ', 'X', 'X', ' ', 'O', 'O', 'X']",0.0,0.0,False
2,21,X,2,"[' ', 'O', 'X', 'X', 'X', ' ', 'O', 'O', 'X']",0.0,0.0,False
2,21,X,5,"['O', 'O', 'X', 'X', 'X', 'X', 'O', 'O', 'X']",1.0,1.0,False
2,22,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,22,O,4,"[' ', 'X', ' ', ' ', 'O', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,22,O,7,"['X', 'X', ' ', ' ', 'O', 'O', ' ', 'O', ' ']",0.3,0.3,False
2,22,O,6,"['X', 'X', ' ', ' ', 'O', 'O', 'O', 'O', 'X']",0.0,0.3,False
2,23,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,23,X,2,"[' ', ' ', 'X', ' ', 'X', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,23,X,3,"[' ', ' ', 'X', 'X', 'X', ' ', ' ', 'O', 'O']",1.0,1.0,False
2,23,X,6,"['O', ' ', 'X', 'X', 'X', ' ', 'X', 'O', 'O']",0.0,1.0,False
2,24,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,24,O,7,"[' ', ' ', ' ', ' ', 'O', 'X', ' ', 'O', ' ']",0.0,0.0,False
2,24,O,2,"[' ', ' ', 'O', ' ', 'O', 'X', 'X', 'O', ' ']",0.3,0.3,False
2,24,O,1,"['X', 'O', 'O', ' ', 'O', 'X', 'X', 'O', ' ']",0.0,0.3,False
2,25,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,25,X,6,"[' ', ' ', ' ', ' ', 'X', ' ', 'X', 'O', ' ']",0.0,0.0,False
2,25,X,5,"['O', ' ', ' ', ' ', 'X', 'X', 'X', 'O', ' ']",0.0,0.0,False
2,25,X,8,"['O', ' ', ' ', 'O', 'X', 'X', 'X', 'O', 'X']",1.0,1.0,False
2,25,X,2,"['O', 'O', 'X', 'O', 'X', 'X', 'X', 'O', 'X']",-1.0,0.0,False
2,26,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,26,O,2,"['O', ' ', 'O', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,26,O,3,"['O', ' ', 'O', 'O', 'X', ' ', 'X', ' ', ' ']",0.3,0.3,False
2,26,O,1,"['O', 'O', 'O', 'O', 'X', 'X', 'X', ' ', ' ']",1.0,1.3,False
2,27,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,27,X,6,"[' ', 'O', ' ', ' ', 'X', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,27,X,0,"['X', 'O', ' ', ' ', 'X', ' ', 'X', ' ', 'O']",0.0,0.0,False
2,27,X,7,"['X', 'O', ' ', ' ', 'X', 'O', 'X', 'X', 'O']",0.0,0.0,False
2,28,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,28,O,7,"[' ', ' ', 'O', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,28,O,1,"[' ', 'O', 'O', 'X', ' ', ' ', 'X', 'O', ' ']",0.3,0.3,False
2,28,O,4,"[' ', 'O', 'O', 'X', 'O', ' ', 'X', 'O', 'X']",0.3,0.6,False
2,29,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,29,X,7,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', 'X', 'O']",0.0,0.0,False
2,29,X,1,"[' ', 'X', ' ', 'X', ' ', ' ', 'O', 'X', 'O']",0.0,0.0,False
2,29,X,4,"[' ', 'X', 'O', 'X', 'X', ' ', 'O', 'X', 'O']",-1.0,-1.0,False
2,30,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,30,O,5,"[' ', ' ', ' ', 'O', ' ', 'O', 'X', ' ', ' ']",0.0,0.0,False
2,30,O,2,"[' ', ' ', 'O', 'O', 'X', 'O', 'X', ' ', ' ']",0.3,0.3,False
2,30,O,1,"[' ', 'O', 'O', 'O', 'X', 'O', 'X', ' ', 'X']",0.3,0.6,False
2,31,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,31,X,4,"[' ', ' ', 'X', ' ', 'X', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,31,X,0,"['X', ' ', 'X', 'O', 'X', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,31,X,6,"['X', 'O', 'X', 'O', 'X', 'O', 'X', ' ', ' ']",1.0,1.0,False
2,32,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,32,O,0,"['O', ' ', 'X', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,32,O,5,"['O', ' ', 'X', 'X', ' ', 'O', ' ', ' ', 'O']",0.3,0.3,False
2,32,O,6,"['O', 'X', 'X', 'X', ' ', 'O', 'O', ' ', 'O']",-1.0,-0.7,False
2,32,O,4,"['O', 'X', 'X', 'X', 'O', 'O', 'O', 'X', 'O']",0.0,-0.7,False
2,33,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,33,X,8,"['X', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0,False
2,33,X,2,"['X', ' ', 'X', ' ', ' ', ' ', 'O', 'O', 'X']",0.0,0.0,False
2,33,X,4,"['X', ' ', 'X', 'O', 'X', ' ', 'O', 'O', 'X']",-1.0,-1.0,False
2,34,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,34,O,0,"['O', ' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,34,O,4,"['O', 'X', 'O', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,34,O,7,"['O', 'X', 'O', ' ', 'O', 'X', ' ', 'O', 'X']",0.3,0.3,False
2,34,O,3,"['O', 'X', 'O', 'O', 'O', 'X', 'X', 'O', 'X']",1.0,1.3,False
2,35,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,35,X,7,"['O', 'X', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,35,X,2,"['O', 'X', 'X', ' ', ' ', ' ', 'O', 'X', ' ']",0.0,0.0,False
2,35,X,3,"['O', 'X', 'X', 'X', ' ', ' ', 'O', 'X', 'O']",0.0,0.0,False
2,36,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,36,O,2,"[' ', ' ', 'O', ' ', 'O', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,36,O,3,"[' ', 'X', 'O', 'O', 'O', ' ', ' ', 'X', ' ']",0.3,0.3,False
2,36,O,6,"['X', 'X', 'O', 'O', 'O', ' ', 'O', 'X', ' ']",0.0,0.3,False
2,37,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,37,X,4,"['O', ' ', ' ', ' ', 'X', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,37,X,6,"['O', 'O', ' ', ' ', 'X', ' ', 'X', ' ', 'X']",0.3,0.3,False
2,37,X,7,"['O', 'O', ' ', ' ', 'X', 'O', 'X', 'X', 'X']",0.0,0.3,False
2,38,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,38,O,7,"[' ', ' ', ' ', 'X', ' ', 'O', ' ', 'O', ' ']",0.0,0.0,False
2,38,O,4,"['X', ' ', ' ', 'X', 'O', 'O', ' ', 'O', ' ']",0.0,0.0,False
2,38,O,8,"['X', ' ', 'X', 'X', 'O', 'O', ' ', 'O', 'O']",0.3,0.3,False
2,39,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,39,X,4,"[' ', ' ', 'X', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,39,X,3,"[' ', ' ', 'X', 'X', 'X', ' ', ' ', 'O', 'O']",1.0,1.0,False
2,39,X,5,"['O', ' ', 'X', 'X', 'X', 'X', ' ', 'O', 'O']",1.0,2.0,False
2,40,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,40,O,1,"['X', 'O', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,40,O,7,"['X', 'O', ' ', 'O', ' ', 'X', ' ', 'O', ' ']",0.3,0.3,False
2,40,O,6,"['X', 'O', ' ', 'O', ' ', 'X', 'O', 'O', 'X']",0.3,0.6,False
2,41,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,41,X,8,"['X', ' ', ' ', ' ', ' ', ' ', 'O', ' ', 'X']",0.0,0.0,False
2,41,X,5,"['X', ' ', ' ', 'O', ' ', 'X', 'O', ' ', 'X']",0.3,0.3,False
2,41,X,2,"['X', ' ', 'X', 'O', ' ', 'X', 'O', 'O', 'X']",0.0,0.3,False
2,42,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,42,O,3,"[' ', ' ', 'O', 'O', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,42,O,0,"['O', ' ', 'O', 'O', ' ', ' ', 'X', ' ', 'X']",0.3,0.3,False
2,43,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,43,X,0,"['X', ' ', 'X', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,43,X,6,"['X', ' ', 'X', ' ', 'O', 'O', 'X', ' ', ' ']",0.3,0.3,False
2,43,X,3,"['X', ' ', 'X', 'X', 'O', 'O', 'X', ' ', 'O']",0.0,0.3,False
2,44,O,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,44,O,6,"[' ', ' ', ' ', ' ', ' ', 'X', 'O', 'O', ' ']",0.3,0.3,False
2,44,O,4,"[' ', ' ', 'X', ' ', 'O', 'X', 'O', 'O', ' ']",0.3,0.6,False
2,44,O,0,"['O', ' ', 'X', 'X', 'O', 'X', 'O', 'O', ' ']",0.0,0.6,False
2,44,O,8,"['O', 'X', 'X', 'X', 'O', 'X', 'O', 'O', 'O']",1.0,1.6,False
2,45,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,45,X,6,"['O', ' ', 'X', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,45,X,1,"['O', 'X', 'X', ' ', ' ', ' ', 'X', ' ', 'O']",0.0,0.0,False
2,46,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,46,O,4,"[' ', ' ', ' ', ' ', 'O', 'O', 'X', ' ', ' ']",0.3,0.3,False
2,46,O,3,"[' ', ' ', ' ', 'O', 'O', 'O', 'X', 'X', ' ']",0.3,0.6,False
2,47,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,47,X,4,"[' ', ' ', ' ', ' ', 'X', 'X', ' ', ' ', 'O']",0.0,0.0,False
2,47,X,6,"[' ', 'O', ' ', ' ', 'X', 'X', 'X', ' ', 'O']",1.0,1.0,False
2,47,X,0,"['X', 'O', ' ', 'O', 'X', 'X', 'X', ' ', 'O']",0.0,1.0,False
2,47,X,7,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'X', 'O']",1.0,2.0,False
2,48,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,48,O,3,"[' ', 'X', ' ', 'O', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,48,O,7,"[' ', 'X', ' ', 'O', ' ', ' ', 'O', 'O', 'X']",0.3,0.3,False
2,48,O,2,"[' ', 'X', 'O', 'O', 'X', ' ', 'O', 'O', 'X']",-1.0,-0.7,False
2,49,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,49,X,6,"[' ', 'X', ' ', ' ', ' ', ' ', 'X', ' ', 'O']",0.0,0.0,False
2,49,X,3,"[' ', 'X', ' ', 'X', 'O', ' ', 'X', ' ', 'O']",0.0,0.0,False
2,49,X,7,"[' ', 'X', ' ', 'X', 'O', 'O', 'X', 'X', 'O']",0.0,0.0,False
2,50,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,50,O,6,"[' ', ' ', 'O', 'X', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,50,O,4,"[' ', 'X', 'O', 'X', 'O', ' ', 'O', ' ', ' ']",0.3,0.3,False
2,51,X,3,"[' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,51,X,5,"[' ', ' ', ' ', 'X', ' ', 'X', ' ', ' ', 'O']",0.0,0.0,False
2,51,X,7,"[' ', ' ', ' ', 'X', ' ', 'X', 'O', 'X', 'O']",0.0,0.0,False
2,51,X,0,"['X', 'O', ' ', 'X', ' ', 'X', 'O', 'X', 'O']",-1.0,-1.0,False
2,51,X,4,"['X', 'O', 'O', 'X', 'X', 'X', 'O', 'X', 'O']",1.0,0.0,False
2,52,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,52,O,3,"[' ', 'X', ' ', 'O', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,52,O,5,"[' ', 'X', ' ', 'O', ' ', 'O', 'O', ' ', 'X']",0.3,0.3,False
2,52,O,7,"[' ', 'X', ' ', 'O', 'X', 'O', 'O', 'O', 'X']",-1.0,-0.7,False
2,53,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,53,X,8,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', 'O', 'X']",0.0,0.0,False
2,53,X,6,"['O', ' ', 'X', ' ', ' ', ' ', 'X', 'O', 'X']",0.0,0.0,False
2,53,X,1,"['O', 'X', 'X', 'O', ' ', ' ', 'X', 'O', 'X']",0.0,0.0,False
2,53,X,4,"['O', 'X', 'X', 'O', 'X', 'O', 'X', 'O', 'X']",0.0,0.0,False
2,54,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,54,O,2,"[' ', ' ', 'O', ' ', 'X', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,54,O,7,"[' ', 'X', 'O', ' ', 'X', ' ', ' ', 'O', 'O']",0.3,0.3,False
2,54,O,3,"[' ', 'X', 'O', 'O', 'X', 'X', ' ', 'O', 'O']",-1.0,-0.7,False
2,54,O,6,"['X', 'X', 'O', 'O', 'X', 'X', 'O', 'O', 'O']",0.0,-0.7,False
2,55,X,2,"[' ', ' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,55,X,7,"[' ', ' ', 'X', 'O', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,55,X,8,"[' ', ' ', 'X', 'O', ' ', ' ', 'O', 'X', 'X']",0.0,0.0,False
2,56,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,56,O,7,"['O', ' ', 'X', ' ', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,56,O,3,"['O', ' ', 'X', 'O', ' ', ' ', 'X', 'O', ' ']",0.0,0.0,False
2,56,O,1,"['O', 'O', 'X', 'O', ' ', ' ', 'X', 'O', 'X']",0.0,0.0,False
2,57,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,57,X,2,"[' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,57,X,6,"[' ', ' ', 'X', ' ', 'O', 'O', 'X', ' ', 'X']",0.3,0.3,False
2,58,O,0,"['O', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,58,O,5,"['O', ' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,58,O,8,"['O', ' ', ' ', 'X', ' ', 'O', 'X', ' ', 'O']",0.0,0.0,False
2,58,O,7,"['O', ' ', 'X', 'X', ' ', 'O', 'X', 'O', 'O']",0.0,0.0,False
2,59,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,59,X,6,"[' ', ' ', ' ', ' ', ' ', 'X', 'X', 'O', ' ']",0.0,0.0,False
2,59,X,2,"[' ', ' ', 'X', ' ', 'O', 'X', 'X', 'O', ' ']",0.0,0.0,False
2,60,O,4,"[' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,60,O,2,"[' ', ' ', 'O', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,60,O,6,"['X', ' ', 'O', ' ', 'O', ' ', 'O', ' ', 'X']",0.3,0.3,False
2,61,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,61,X,1,"[' ', 'X', ' ', 'O', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,61,X,5,"[' ', 'X', ' ', 'O', 'O', 'X', 'X', ' ', ' ']",0.3,0.3,False
2,61,X,7,"[' ', 'X', 'O', 'O', 'O', 'X', 'X', 'X', ' ']",0.0,0.3,False
2,61,X,0,"['X', 'X', 'O', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,0.3,False
2,62,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,62,O,2,"[' ', 'O', 'O', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,62,O,0,"['O', 'O', 'O', 'X', ' ', ' ', ' ', 'X', ' ']",1.0,1.0,False
2,63,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,63,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0,False
2,63,X,4,"['X', 'O', ' ', ' ', 'X', ' ', ' ', 'X', 'O']",0.0,0.0,False
2,63,X,3,"['X', 'O', ' ', 'X', 'X', 'O', ' ', 'X', 'O']",-1.0,-1.0,False
2,64,O,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,64,O,2,"[' ', ' ', 'O', 'X', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,64,O,6,"['X', ' ', 'O', 'X', ' ', ' ', 'O', ' ', 'O']",0.0,0.0,False
2,64,O,7,"['X', ' ', 'O', 'X', ' ', 'X', 'O', 'O', 'O']",1.0,1.0,False
2,65,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,65,X,5,"[' ', 'X', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,65,X,6,"[' ', 'X', ' ', 'O', 'O', 'X', 'X', ' ', ' ']",0.0,0.0,False
2,65,X,0,"['X', 'X', ' ', 'O', 'O', 'X', 'X', 'O', ' ']",0.0,0.0,False
2,65,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'X', 'O', 'O']",1.0,1.0,False
2,66,O,5,"[' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ', ' ']",0.0,0.0,False
2,66,O,1,"[' ', 'O', ' ', ' ', ' ', 'O', ' ', ' ', 'X']",0.0,0.0,False
2,66,O,2,"[' ', 'O', 'O', ' ', ' ', 'O', 'X', ' ', 'X']",0.3,0.3,False
2,66,O,3,"[' ', 'O', 'O', 'O', 'X', 'O', 'X', ' ', 'X']",0.3,0.6,False
2,67,X,4,"[' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,67,X,5,"[' ', ' ', ' ', ' ', 'X', 'X', 'O', ' ', ' ']",0.0,0.0,False
2,67,X,8,"[' ', ' ', ' ', ' ', 'X', 'X', 'O', 'O', 'X']",1.0,1.0,False
2,67,X,0,"['X', ' ', 'O', ' ', 'X', 'X', 'O', 'O', 'X']",-1.0,0.0,False
2,68,O,1,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,68,O,8,"[' ', 'O', ' ', ' ', ' ', ' ', ' ', 'X', 'O']",0.0,0.0,False
2,68,O,0,"['O', 'O', ' ', ' ', ' ', ' ', 'X', 'X', 'O']",0.3,0.3,False
2,68,O,3,"['O', 'O', ' ', 'O', ' ', 'X', 'X', 'X', 'O']",-1.0,-0.7,False
2,68,O,4,"['O', 'O', 'X', 'O', 'O', 'X', 'X', 'X', 'O']",0.0,-0.7,False
2,69,X,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,69,X,1,"[' ', 'X', 'O', ' ', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,69,X,3,"['O', 'X', 'O', 'X', ' ', ' ', 'X', ' ', ' ']",0.0,0.0,False
2,69,X,7,"['O', 'X', 'O', 'X', ' ', 'O', 'X', 'X', ' ']",0.0,0.0,False
2,70,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,70,O,5,"[' ', ' ', ' ', 'O', ' ', 'O', ' ', 'X', ' ']",0.0,0.0,False
2,70,O,0,"['O', ' ', ' ', 'O', 'X', 'O', ' ', 'X', ' ']",0.0,0.0,False
2,70,O,8,"['O', ' ', 'X', 'O', 'X', 'O', ' ', 'X', 'O']",0.0,0.0,False
2,71,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,71,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', 'O', 'X', ' ']",0.0,0.0,False
2,71,X,3,"[' ', 'X', ' ', 'X', 'O', ' ', 'O', 'X', ' ']",0.0,0.0,False
2,71,X,8,"[' ', 'X', ' ', 'X', 'O', 'O', 'O', 'X', 'X']",0.0,0.0,False
2,72,O,3,"[' ', ' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,72,O,2,"[' ', ' ', 'O', 'O', 'X', ' ', ' ', ' ', ' ']",0.3,0.3,False
2,72,O,6,"[' ', 'X', 'O', 'O', 'X', ' ', 'O', ' ', ' ']",0.0,0.3,False
2,73,X,7,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X', ' ']",0.0,0.0,False
2,73,X,6,"[' ', ' ', ' ', ' ', ' ', 'O', 'X', 'X', ' ']",0.0,0.0,False
2,73,X,8,"[' ', ' ', 'O', ' ', ' ', 'O', 'X', 'X', 'X']",1.0,1.0,False
2,74,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,74,O,8,"[' ', ' ', ' ', ' ', ' ', 'X', 'O', ' ', 'O']",0.0,0.0,False
2,74,O,3,"[' ', 'X', ' ', 'O', ' ', 'X', 'O', ' ', 'O']",0.3,0.3,False
2,74,O,4,"['X', 'X', ' ', 'O', 'O', 'X', 'O', ' ', 'O']",0.0,0.3,False
2,74,O,2,"['X', 'X', 'O', 'O', 'O', 'X', 'O', 'X', 'O']",0.0,0.3,False
2,75,X,8,"[' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,75,X,2,"[' ', ' ', 'X', ' ', 'O', ' ', ' ', ' ', 'X']",0.0,0.0,False
2,75,X,7,"[' ', 'O', 'X', ' ', 'O', ' ', ' ', 'X', 'X']",0.3,0.3,False
2,75,X,0,"['X', 'O', 'X', 'O', 'O', ' ', ' ', 'X', 'X']",-1.0,-0.7,False
2,76,O,6,"[' ', ' ', ' ', ' ', ' ', ' ', 'O', ' ', ' ']",0.0,0.0,False
2,76,O,0,"['O', ' ', ' ', ' ', ' ', 'X', 'O', ' ', ' ']",0.0,0.0,False
2,76,O,1,"['O', 'O', ' ', ' ', ' ', 'X', 'O', ' ', 'X']",0.0,0.0,False
2,76,O,4,"['O', 'O', ' ', 'X', 'O', 'X', 'O', ' ', 'X']",0.0,0.0,False
2,76,O,2,"['O', 'O', 'O', 'X', 'O', 'X', 'O', 'X', 'X']",1.0,1.0,False
2,77,X,0,"['X', ' ', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,77,X,3,"['X', ' ', 'O', 'X', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,77,X,1,"['X', 'X', 'O', 'X', ' ', ' ', ' ', 'O', ' ']",0.0,0.0,False
2,77,X,4,"['X', 'X', 'O', 'X', 'X', 'O', ' ', 'O', ' ']",0.0,0.0,False
2,77,X,8,"['X', 'X', 'O', 'X', 'X', 'O', 'O', 'O', 'X']",0.0,0.0,False
2,78,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,78,O,0,"['O', ' ', 'O', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,78,O,1,"['O', 'O', 'O', ' ', 'X', 'X', ' ', ' ', ' ']",1.0,1.0,False
2,79,X,5,"[' ', ' ', ' ', ' ', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,79,X,7,"[' ', ' ', ' ', ' ', 'O', 'X', ' ', 'X', ' ']",0.0,0.0,False
2,79,X,1,"[' ', 'X', ' ', ' ', 'O', 'X', 'O', 'X', ' ']",0.0,0.0,False
2,79,X,0,"['X', 'X', ' ', ' ', 'O', 'X', 'O', 'X', 'O']",-1.0,-1.0,False
2,79,X,2,"['X', 'X', 'X', 'O', 'O', 'X', 'O', 'X', 'O']",1.0,0.0,False
2,80,O,2,"[' ', ' ', 'O', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,80,O,8,"['X', ' ', 'O', ' ', ' ', ' ', ' ', ' ', 'O']",0.0,0.0,False
2,80,O,3,"['X', ' ', 'O', 'O', 'X', ' ', ' ', ' ', 'O']",-1.0,-1.0,False
2,80,O,7,"['X', ' ', 'O', 'O', 'X', 'X', ' ', 'O', 'O']",0.0,-1.0,False
2,80,O,1,"['X', 'O', 'O', 'O', 'X', 'X', 'X', 'O', 'O']",-1.0,-2.0,False
2,81,X,1,"[' ', 'X', ' ', ' ', ' ', ' ', ' ', ' ', ' ']",0.0,0.0,False
2,81,X,5,"[' ', 'X', ' ', 'O', ' ', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,81,X,0,"['X', 'X', ' ', 'O', 'O', 'X', ' ', ' ', ' ']",0.0,0.0,False
2,81,X,6,"['X', 'X', ' ', 'O', 'O', 'X', 'X', 'O', ' ']",0.3,0.3,False
