Epoch,Episodio,Paso,StateIdx,Accion,NextStateIdx,Reward,Done,Epsilon,LLM_Fallback
49,49,5,10,2,11,0.0,False,0.05134899999999998,False
49,49,6,11,1,15,1.0,True,0.05132999999999999,False
49,50,1,0,2,1,0.0,False,0.051311000000000107,False
49,50,2,1,2,2,0.0,False,0.051292000000000115,False
49,50,3,2,3,2,0.0,False,0.05127300000000001,False
49,50,4,2,3,2,0.0,False,0.05125400000000002,False
49,50,5,2,2,3,0.0,False,0.05123500000000003,False
49,50,6,3,1,7,0.0,False,0.05121600000000004,False
49,50,7,7,1,11,0.0,False,0.05119700000000005,False
49,50,8,11,1,15,1.0,True,0.05117800000000006,False
49,51,1,0,1,4,0.0,False,0.051159000000000066,False
49,51,2,4,1,8,0.0,False,0.051140000000000074,False
49,51,3,8,1,12,0.0,False,0.05112099999999997,False
49,51,4,12,2,13,0.0,False,0.05110200000000009,False
49,51,5,13,2,14,0.0,False,0.0510830000000001,False
49,51,6,14,2,15,1.0,True,0.051064,False
49,52,1,0,1,4,0.0,False,0.05104500000000001,False
49,52,2,4,1,8,0.0,False,0.051026000000000016,False
49,52,3,8,1,12,0.0,False,0.051007000000000025,False
49,52,4,12,2,13,0.0,False,0.05098800000000003,False
49,52,5,13,0,12,0.0,False,0.05096900000000004,False
49,52,6,12,1,12,0.0,False,0.05095000000000005,False
49,52,7,12,2,13,0.0,False,0.05093100000000006,False
49,52,8,13,2,14,0.0,False,0.05091199999999996,False
49,52,9,14,2,15,1.0,True,0.05089300000000008,False
49,53,1,0,2,1,0.0,False,0.050874000000000086,False
49,53,2,1,1,5,0.0,False,0.050855000000000095,False
49,53,3,5,1,9,0.0,False,0.05083599999999999,False
49,53,4,9,1,13,0.0,False,0.050817,False
49,53,5,13,2,14,0.0,False,0.05079800000000001,False
49,53,6,14,2,15,1.0,True,0.05077900000000013,False
49,54,1,0,1,4,0.0,False,0.05076000000000003,False
49,54,2,4,1,8,0.0,False,0.050741000000000036,False
49,54,3,8,1,12,0.0,False,0.050722000000000045,False
49,54,4,12,2,13,0.0,False,0.050703000000000054,False
49,54,5,13,2,14,0.0,False,0.05068400000000006,False
49,54,6,14,2,15,1.0,True,0.05066500000000007,False
49,55,1,0,1,4,0.0,False,0.05064600000000008,False
49,55,2,4,1,8,0.0,False,0.05062700000000009,False
49,55,3,8,0,8,0.0,False,0.050607999999999986,False
49,55,4,8,0,8,0.0,False,0.050588999999999995,False
49,55,5,8,0,8,0.0,False,0.050570000000000115,False
49,55,6,8,0,8,0.0,False,0.05055100000000001,False
49,55,7,8,0,8,0.0,False,0.05053200000000002,False
49,55,8,8,0,8,0.0,False,0.05051300000000003,False
49,55,9,8,0,8,0.0,False,0.05049400000000004,False
49,55,10,8,0,8,0.0,False,0.05047499999999994,False
49,55,11,8,0,8,0.0,False,0.050456000000000056,False
49,55,12,8,0,8,0.0,False,0.050437000000000065,False
49,55,13,8,2,9,0.0,False,0.050418000000000074,False
49,55,14,9,2,10,0.0,False,0.05039899999999997,False
49,55,15,10,2,11,0.0,False,0.05037999999999998,False
49,55,16,11,1,15,1.0,True,0.0503610000000001,False
49,56,1,0,2,1,0.0,False,0.05034200000000011,False
49,56,2,1,2,2,0.0,False,0.05032300000000001,False
49,56,3,2,2,3,0.0,False,0.050304000000000015,False
49,56,4,3,1,7,0.0,False,0.050285000000000024,False
49,56,5,7,1,11,0.0,False,0.05026600000000003,False
49,56,6,11,1,15,1.0,True,0.05024700000000004,False
49,57,1,0,1,4,0.0,False,0.05022800000000005,False
49,57,2,4,1,8,0.0,False,0.05020900000000006,False
49,57,3,8,0,8,0.0,False,0.05019000000000007,False
49,57,4,8,0,8,0.0,False,0.050170999999999966,False
49,57,5,8,2,9,0.0,False,0.050152000000000085,False
49,57,6,9,2,10,0.0,False,0.050133000000000094,False
49,57,7,10,2,11,0.0,False,0.0501140000000001,False
49,57,8,11,1,15,1.0,True,0.050095,False
49,58,1,0,2,1,0.0,False,0.05007600000000001,False
49,58,2,1,1,5,0.0,False,0.05005700000000002,False
49,58,3,5,1,9,0.0,False,0.05003800000000003,False
49,58,4,9,1,13,0.0,False,0.050019000000000036,False
49,58,5,13,2,14,0.0,False,0.050000000000000044,False
49,58,6,14,2,15,1.0,True,0.050000000000000044,False
49,59,1,0,1,4,0.0,False,0.050000000000000044,False
49,59,2,4,1,8,0.0,False,0.050000000000000044,False
49,59,3,8,1,12,0.0,False,0.050000000000000044,False
49,59,4,12,2,13,0.0,False,0.050000000000000044,False
49,59,5,13,2,14,0.0,False,0.050000000000000044,False
49,59,6,14,2,15,1.0,True,0.050000000000000044,False
49,60,1,0,1,4,0.0,False,0.050000000000000044,False
49,60,2,4,2,5,0.0,False,0.050000000000000044,False
49,60,3,5,1,9,0.0,False,0.050000000000000044,False
49,60,4,9,1,13,0.0,False,0.050000000000000044,False
49,60,5,13,2,14,0.0,False,0.050000000000000044,False
49,60,6,14,2,15,1.0,True,0.050000000000000044,False
49,61,1,0,2,1,0.0,False,0.050000000000000044,False
49,61,2,1,2,2,0.0,False,0.050000000000000044,False
49,61,3,2,1,6,0.0,False,0.050000000000000044,False
49,61,4,6,1,10,0.0,False,0.050000000000000044,False
49,61,5,10,1,14,0.0,False,0.050000000000000044,False
49,61,6,14,2,15,1.0,True,0.050000000000000044,False
49,62,1,0,1,4,0.0,False,0.050000000000000044,False
49,62,2,4,1,8,0.0,False,0.050000000000000044,False
49,62,3,8,1,12,0.0,False,0.050000000000000044,False
49,62,4,12,2,13,0.0,False,0.050000000000000044,False
49,62,5,13,2,14,0.0,False,0.050000000000000044,False
49,62,6,14,2,15,1.0,True,0.050000000000000044,False
49,63,1,0,2,1,0.0,False,0.050000000000000044,False
49,63,2,1,2,2,0.0,False,0.050000000000000044,False
49,63,3,2,1,6,0.0,False,0.050000000000000044,False
49,63,4,6,1,10,0.0,False,0.050000000000000044,False
49,63,5,10,1,14,0.0,False,0.050000000000000044,False
49,63,6,14,2,15,1.0,True,0.050000000000000044,False
49,64,1,0,1,4,0.0,False,0.050000000000000044,False
49,64,2,4,2,5,0.0,False,0.050000000000000044,False
49,64,3,5,0,4,0.0,False,0.050000000000000044,False
49,64,4,4,2,5,0.0,False,0.050000000000000044,False
49,64,5,5,2,6,0.0,False,0.050000000000000044,False
49,64,6,6,1,10,0.0,False,0.050000000000000044,False
49,64,7,10,1,14,0.0,False,0.050000000000000044,False
49,64,8,14,2,15,1.0,True,0.050000000000000044,False
49,65,1,0,1,4,0.0,False,0.050000000000000044,False
49,65,2,4,1,8,0.0,False,0.050000000000000044,False
49,65,3,8,1,12,0.0,False,0.050000000000000044,False
49,65,4,12,2,13,0.0,False,0.050000000000000044,False
49,65,5,13,2,14,0.0,False,0.050000000000000044,False
49,65,6,14,2,15,1.0,True,0.050000000000000044,False
49,66,1,0,2,1,0.0,False,0.050000000000000044,False
49,66,2,1,3,1,0.0,False,0.050000000000000044,False
49,66,3,1,3,1,0.0,False,0.050000000000000044,False
49,66,4,1,3,1,0.0,False,0.050000000000000044,False
49,66,5,1,2,2,0.0,False,0.050000000000000044,False
49,66,6,2,1,6,0.0,False,0.050000000000000044,False
49,66,7,6,1,10,0.0,False,0.050000000000000044,False
49,66,8,10,2,11,0.0,False,0.050000000000000044,False
49,66,9,11,1,15,1.0,True,0.050000000000000044,False
49,67,1,0,1,4,0.0,False,0.050000000000000044,False
49,67,2,4,0,4,0.0,False,0.050000000000000044,False
49,67,3,4,0,4,0.0,False,0.050000000000000044,False
49,67,4,4,0,4,0.0,False,0.050000000000000044,False
49,67,5,4,0,4,0.0,False,0.050000000000000044,False
49,67,6,4,0,4,0.0,False,0.050000000000000044,False
49,67,7,4,0,4,0.0,False,0.050000000000000044,False
49,67,8,4,0,4,0.0,False,0.050000000000000044,False
49,67,9,4,2,5,0.0,False,0.050000000000000044,False
49,67,10,5,2,6,0.0,False,0.050000000000000044,False
49,67,11,6,1,10,0.0,False,0.050000000000000044,False
49,67,12,10,1,14,0.0,False,0.050000000000000044,False
49,67,13,14,2,15,1.0,True,0.050000000000000044,False
49,68,1,0,2,1,0.0,False,0.050000000000000044,False
49,68,2,1,1,5,0.0,False,0.050000000000000044,False
49,68,3,5,1,9,0.0,False,0.050000000000000044,False
49,68,4,9,2,10,0.0,False,0.050000000000000044,False
49,68,5,10,2,11,0.0,False,0.050000000000000044,False
49,68,6,11,1,15,1.0,True,0.050000000000000044,False
49,69,1,0,1,4,0.0,False,0.050000000000000044,False
49,69,2,4,2,5,0.0,False,0.050000000000000044,False
49,69,3,5,2,6,0.0,False,0.050000000000000044,False
49,69,4,6,1,10,0.0,False,0.050000000000000044,False
49,69,5,10,1,14,0.0,False,0.050000000000000044,False
49,69,6,14,2,15,1.0,True,0.050000000000000044,False
49,70,1,0,2,1,0.0,False,0.050000000000000044,False
49,70,2,1,1,5,0.0,False,0.050000000000000044,False
49,70,3,5,1,9,0.0,False,0.050000000000000044,False
49,70,4,9,1,13,0.0,False,0.050000000000000044,False
49,70,5,13,2,14,0.0,False,0.050000000000000044,False
49,70,6,14,2,15,1.0,True,0.050000000000000044,False
49,71,1,0,1,4,0.0,False,0.050000000000000044,False
49,71,2,4,1,8,0.0,False,0.050000000000000044,False
49,71,3,8,1,12,0.0,False,0.050000000000000044,False
49,71,4,12,3,8,0.0,False,0.050000000000000044,False
49,71,5,8,1,12,0.0,False,0.050000000000000044,False
49,71,6,12,2,13,0.0,False,0.050000000000000044,False
49,71,7,13,2,14,0.0,False,0.050000000000000044,False
49,71,8,14,2,15,1.0,True,0.050000000000000044,False
49,72,1,0,2,1,0.0,False,0.050000000000000044,False
49,72,2,1,1,5,0.0,False,0.050000000000000044,False
49,72,3,5,1,9,0.0,False,0.050000000000000044,False
49,72,4,9,2,10,0.0,False,0.050000000000000044,False
49,72,5,10,1,14,0.0,False,0.050000000000000044,False
49,72,6,14,2,15,1.0,True,0.050000000000000044,False
49,73,1,0,1,4,0.0,False,0.050000000000000044,False
49,73,2,4,1,8,0.0,False,0.050000000000000044,False
49,73,3,8,2,9,0.0,False,0.050000000000000044,False
49,73,4,9,2,10,0.0,False,0.050000000000000044,False
49,73,5,10,1,14,0.0,False,0.050000000000000044,False
49,73,6,14,2,15,1.0,True,0.050000000000000044,False
49,74,1,0,1,4,0.0,False,0.050000000000000044,False
49,74,2,4,2,5,0.0,False,0.050000000000000044,False
49,74,3,5,1,9,0.0,False,0.050000000000000044,False
49,74,4,9,1,13,0.0,False,0.050000000000000044,False
49,74,5,13,2,14,0.0,False,0.050000000000000044,False
49,74,6,14,2,15,1.0,True,0.050000000000000044,False
49,75,1,0,1,4,0.0,False,0.050000000000000044,False
49,75,2,4,2,5,0.0,False,0.050000000000000044,False
49,75,3,5,2,6,0.0,False,0.050000000000000044,False
49,75,4,6,2,7,0.0,False,0.050000000000000044,False
49,75,5,7,1,11,0.0,False,0.050000000000000044,False
49,75,6,11,1,15,1.0,True,0.050000000000000044,False
49,76,1,0,1,4,0.0,False,0.050000000000000044,False
49,76,2,4,1,8,0.0,False,0.050000000000000044,False
49,76,3,8,2,9,0.0,False,0.050000000000000044,False
49,76,4,9,2,10,0.0,False,0.050000000000000044,False
49,76,5,10,1,14,0.0,False,0.050000000000000044,False
49,76,6,14,2,15,1.0,True,0.050000000000000044,False
49,77,1,0,1,4,0.0,False,0.050000000000000044,False
49,77,2,4,3,0,0.0,False,0.050000000000000044,False
49,77,3,0,2,1,0.0,False,0.050000000000000044,False
49,77,4,1,2,2,0.0,False,0.050000000000000044,False
49,77,5,2,1,6,0.0,False,0.050000000000000044,False
49,77,6,6,2,7,0.0,False,0.050000000000000044,False
49,77,7,7,1,11,0.0,False,0.050000000000000044,False
49,77,8,11,1,15,1.0,True,0.050000000000000044,False
49,78,1,0,1,4,0.0,False,0.050000000000000044,False
49,78,2,4,1,8,0.0,False,0.050000000000000044,False
49,78,3,8,1,12,0.0,False,0.050000000000000044,False
49,78,4,12,2,13,0.0,False,0.050000000000000044,False
49,78,5,13,2,14,0.0,False,0.050000000000000044,False
49,78,6,14,2,15,1.0,True,0.050000000000000044,False
49,79,1,0,2,1,0.0,False,0.050000000000000044,False
49,79,2,1,2,2,0.0,False,0.050000000000000044,False
49,79,3,2,1,6,0.0,False,0.050000000000000044,False
49,79,4,6,1,10,0.0,False,0.050000000000000044,False
49,79,5,10,1,14,0.0,False,0.050000000000000044,False
49,79,6,14,2,15,1.0,True,0.050000000000000044,False
49,80,1,0,2,1,0.0,False,0.050000000000000044,False
49,80,2,1,1,5,0.0,False,0.050000000000000044,False
49,80,3,5,1,9,0.0,False,0.050000000000000044,False
49,80,4,9,1,13,0.0,False,0.050000000000000044,False
49,80,5,13,0,12,0.0,False,0.050000000000000044,False
49,80,6,12,2,13,0.0,False,0.050000000000000044,False
49,80,7,13,2,14,0.0,False,0.050000000000000044,False
49,80,8,14,2,15,1.0,True,0.050000000000000044,False
49,81,1,0,2,1,0.0,False,0.050000000000000044,False
49,81,2,1,1,5,0.0,False,0.050000000000000044,False
49,81,3,5,2,6,0.0,False,0.050000000000000044,False
49,81,4,6,1,10,0.0,False,0.050000000000000044,False
49,81,5,10,2,11,0.0,False,0.050000000000000044,False
49,81,6,11,1,15,1.0,True,0.050000000000000044,False
49,82,1,0,1,4,0.0,False,0.050000000000000044,False
49,82,2,4,1,8,0.0,False,0.050000000000000044,False
49,82,3,8,1,12,0.0,False,0.050000000000000044,False
49,82,4,12,2,13,0.0,False,0.050000000000000044,False
49,82,5,13,2,14,0.0,False,0.050000000000000044,False
49,82,6,14,2,15,1.0,True,0.050000000000000044,False
49,83,1,0,2,1,0.0,False,0.050000000000000044,False
49,83,2,1,2,2,0.0,False,0.050000000000000044,False
49,83,3,2,1,6,0.0,False,0.050000000000000044,False
49,83,4,6,1,10,0.0,False,0.050000000000000044,False
49,83,5,10,1,14,0.0,False,0.050000000000000044,False
49,83,6,14,2,15,1.0,True,0.050000000000000044,False
49,84,1,0,0,0,0.0,False,0.050000000000000044,False
49,84,2,0,1,4,0.0,False,0.050000000000000044,False
49,84,3,4,2,5,0.0,False,0.050000000000000044,False
49,84,4,5,1,9,0.0,False,0.050000000000000044,False
49,84,5,9,2,10,0.0,False,0.050000000000000044,False
49,84,6,10,3,6,0.0,False,0.050000000000000044,False
49,84,7,6,1,10,0.0,False,0.050000000000000044,False
49,84,8,10,2,11,0.0,False,0.050000000000000044,False
49,84,9,11,1,15,1.0,True,0.050000000000000044,False
49,85,1,0,2,1,0.0,False,0.050000000000000044,False
49,85,2,1,2,2,0.0,False,0.050000000000000044,False
49,85,3,2,1,6,0.0,False,0.050000000000000044,False
49,85,4,6,1,10,0.0,False,0.050000000000000044,False
49,85,5,10,2,11,0.0,False,0.050000000000000044,False
49,85,6,11,1,15,1.0,True,0.050000000000000044,False
49,86,1,0,1,4,0.0,False,0.050000000000000044,False
49,86,2,4,2,5,0.0,False,0.050000000000000044,False
49,86,3,5,1,9,0.0,False,0.050000000000000044,False
49,86,4,9,2,10,0.0,False,0.050000000000000044,False
49,86,5,10,1,14,0.0,False,0.050000000000000044,False
49,86,6,14,2,15,1.0,True,0.050000000000000044,False
49,87,1,0,1,4,0.0,False,0.050000000000000044,False
49,87,2,4,2,5,0.0,False,0.050000000000000044,False
49,87,3,5,2,6,0.0,False,0.050000000000000044,False
49,87,4,6,1,10,0.0,False,0.050000000000000044,False
49,87,5,10,1,14,0.0,False,0.050000000000000044,False
49,87,6,14,2,15,1.0,True,0.050000000000000044,False
49,88,1,0,0,0,0.0,False,0.050000000000000044,False
49,88,2,0,1,4,0.0,False,0.050000000000000044,False
49,88,3,4,1,8,0.0,False,0.050000000000000044,False
49,88,4,8,0,8,0.0,False,0.050000000000000044,False
49,88,5,8,1,12,0.0,False,0.050000000000000044,False
49,88,6,12,2,13,0.0,False,0.050000000000000044,False
49,88,7,13,2,14,0.0,False,0.050000000000000044,False
49,88,8,14,2,15,1.0,True,0.050000000000000044,False
49,89,1,0,2,1,0.0,False,0.050000000000000044,False
49,89,2,1,1,5,0.0,False,0.050000000000000044,False
49,89,3,5,0,4,0.0,True,0.050000000000000044,False
49,90,1,0,1,4,0.0,False,0.050000000000000044,False
49,90,2,4,0,4,0.0,False,0.050000000000000044,False
49,90,3,4,0,4,0.0,False,0.050000000000000044,False
49,90,4,4,1,8,0.0,False,0.050000000000000044,False
49,90,5,8,3,4,0.0,False,0.050000000000000044,False
49,90,6,4,2,5,0.0,False,0.050000000000000044,False
49,90,7,5,1,9,0.0,False,0.050000000000000044,False
49,90,8,9,2,10,0.0,False,0.050000000000000044,False
49,90,9,10,2,11,0.0,False,0.050000000000000044,False
49,90,10,11,1,15,1.0,True,0.050000000000000044,False
49,91,1,0,1,4,0.0,False,0.050000000000000044,False
49,91,2,4,1,8,0.0,False,0.050000000000000044,False
49,91,3,8,2,9,0.0,False,0.050000000000000044,False
49,91,4,9,2,10,0.0,False,0.050000000000000044,False
49,91,5,10,1,14,0.0,False,0.050000000000000044,False
49,91,6,14,2,15,1.0,True,0.050000000000000044,False
49,92,1,0,2,1,0.0,False,0.050000000000000044,False
49,92,2,1,2,2,0.0,False,0.050000000000000044,False
49,92,3,2,1,6,0.0,False,0.050000000000000044,False
49,92,4,6,1,10,0.0,False,0.050000000000000044,False
49,92,5,10,1,14,0.0,False,0.050000000000000044,False
49,92,6,14,2,15,1.0,True,0.050000000000000044,False
49,93,1,0,2,1,0.0,False,0.050000000000000044,False
49,93,2,1,1,5,0.0,False,0.050000000000000044,False
49,93,3,5,1,9,0.0,False,0.050000000000000044,False
49,93,4,9,2,10,0.0,False,0.050000000000000044,False
49,93,5,10,1,14,0.0,False,0.050000000000000044,False
49,93,6,14,2,15,1.0,True,0.050000000000000044,False
49,94,1,0,1,4,0.0,False,0.050000000000000044,False
49,94,2,4,2,5,0.0,False,0.050000000000000044,False
49,94,3,5,1,9,0.0,False,0.050000000000000044,False
49,94,4,9,2,10,0.0,False,0.050000000000000044,False
49,94,5,10,2,11,0.0,False,0.050000000000000044,False
49,94,6,11,1,15,1.0,True,0.050000000000000044,False
49,95,1,0,1,4,0.0,False,0.050000000000000044,False
49,95,2,4,1,8,0.0,False,0.050000000000000044,False
49,95,3,8,1,12,0.0,True,0.050000000000000044,False
49,96,1,0,2,1,0.0,True,0.050000000000000044,False
49,97,1,0,1,4,0.0,False,0.050000000000000044,False
49,97,2,4,2,5,0.0,False,0.050000000000000044,False
49,97,3,5,2,6,0.0,False,0.050000000000000044,False
49,97,4,6,2,7,0.0,False,0.050000000000000044,False
49,97,5,7,2,7,0.0,False,0.050000000000000044,False
49,97,6,7,1,11,0.0,False,0.050000000000000044,False
49,97,7,11,1,15,1.0,True,0.050000000000000044,False
49,98,1,0,1,4,0.0,False,0.050000000000000044,False
49,98,2,4,2,5,0.0,False,0.050000000000000044,False
49,98,3,5,2,6,0.0,False,0.050000000000000044,False
49,98,4,6,1,10,0.0,False,0.050000000000000044,False
49,98,5,10,2,11,0.0,False,0.050000000000000044,False
49,98,6,11,1,15,1.0,True,0.050000000000000044,False
49,99,1,0,1,4,0.0,False,0.050000000000000044,False
49,99,2,4,1,8,0.0,False,0.050000000000000044,False
49,99,3,8,2,9,0.0,False,0.050000000000000044,False
49,99,4,9,3,5,0.0,False,0.050000000000000044,False
49,99,5,5,1,9,0.0,False,0.050000000000000044,False
49,99,6,9,3,5,0.0,False,0.050000000000000044,False
49,99,7,5,1,9,0.0,False,0.050000000000000044,False
49,99,8,9,2,10,0.0,False,0.050000000000000044,False
49,99,9,10,1,14,0.0,False,0.050000000000000044,False
49,99,10,14,2,15,1.0,True,0.050000000000000044,False
49,100,1,0,1,4,0.0,False,0.050000000000000044,False
49,100,2,4,0,4,0.0,False,0.050000000000000044,False
49,100,3,4,0,4,0.0,False,0.050000000000000044,False
49,100,4,4,0,4,0.0,False,0.050000000000000044,False
49,100,5,4,2,5,0.0,False,0.050000000000000044,False
49,100,6,5,1,9,0.0,False,0.050000000000000044,False
49,100,7,9,2,10,0.0,False,0.050000000000000044,False
49,100,8,10,2,11,0.0,False,0.050000000000000044,False
49,100,9,11,0,10,0.0,False,0.050000000000000044,False
49,100,10,10,2,11,0.0,False,0.050000000000000044,False
49,100,11,11,1,15,1.0,True,0.050000000000000044,False
50,1,1,0,1,4,0.0,False,0.050000000000000044,False
50,1,2,4,1,8,0.0,False,0.050000000000000044,False
50,1,3,8,2,9,0.0,False,0.050000000000000044,False
50,1,4,9,2,10,0.0,False,0.050000000000000044,False
50,1,5,10,1,14,0.0,False,0.050000000000000044,False
50,1,6,14,2,15,1.0,True,0.050000000000000044,False
50,2,1,0,1,4,0.0,False,0.050000000000000044,False
50,2,2,4,1,8,0.0,False,0.050000000000000044,False
50,2,3,8,1,12,0.0,False,0.050000000000000044,False
50,2,4,12,2,13,0.0,False,0.050000000000000044,False
50,2,5,13,2,14,0.0,False,0.050000000000000044,False
50,2,6,14,2,15,1.0,True,0.050000000000000044,False
50,3,1,0,2,1,0.0,False,0.050000000000000044,False
50,3,2,1,1,5,0.0,False,0.050000000000000044,False
50,3,3,5,1,9,0.0,False,0.050000000000000044,False
50,3,4,9,1,13,0.0,False,0.050000000000000044,False
50,3,5,13,2,14,0.0,False,0.050000000000000044,False
50,3,6,14,2,15,1.0,True,0.050000000000000044,False
50,4,1,0,2,1,0.0,False,0.050000000000000044,False
50,4,2,1,1,5,0.0,False,0.050000000000000044,False
50,4,3,5,2,6,0.0,False,0.050000000000000044,False
50,4,4,6,1,10,0.0,False,0.050000000000000044,False
50,4,5,10,2,11,0.0,False,0.050000000000000044,False
50,4,6,11,1,15,1.0,True,0.050000000000000044,False
50,5,1,0,2,1,0.0,False,0.050000000000000044,False
50,5,2,1,2,2,0.0,False,0.050000000000000044,False
50,5,3,2,0,1,0.0,False,0.050000000000000044,False
50,5,4,1,2,2,0.0,False,0.050000000000000044,False
50,5,5,2,1,6,0.0,False,0.050000000000000044,False
50,5,6,6,1,10,0.0,False,0.050000000000000044,False
50,5,7,10,1,14,0.0,False,0.050000000000000044,False
50,5,8,14,1,14,0.0,False,0.050000000000000044,False
50,5,9,14,1,14,0.0,False,0.050000000000000044,False
50,5,10,14,1,14,0.0,False,0.050000000000000044,False
50,5,11,14,1,14,0.0,False,0.050000000000000044,False
50,5,12,14,1,14,0.0,False,0.050000000000000044,False
50,5,13,14,2,15,1.0,True,0.050000000000000044,False
50,6,1,0,1,4,0.0,False,0.050000000000000044,False
50,6,2,4,1,8,0.0,False,0.050000000000000044,False
50,6,3,8,2,9,0.0,False,0.050000000000000044,False
50,6,4,9,2,10,0.0,False,0.050000000000000044,False
50,6,5,10,2,11,0.0,False,0.050000000000000044,False
50,6,6,11,1,15,1.0,True,0.050000000000000044,False
50,7,1,0,1,4,0.0,False,0.050000000000000044,False
50,7,2,4,1,8,0.0,False,0.050000000000000044,False
50,7,3,8,0,8,0.0,False,0.050000000000000044,False
50,7,4,8,1,12,0.0,False,0.050000000000000044,False
50,7,5,12,2,13,0.0,False,0.050000000000000044,False
50,7,6,13,2,14,0.0,False,0.050000000000000044,False
50,7,7,14,1,14,0.0,False,0.050000000000000044,False
50,7,8,14,2,15,1.0,True,0.050000000000000044,False
50,8,1,0,1,4,0.0,False,0.050000000000000044,False
50,8,2,4,1,8,0.0,False,0.050000000000000044,False
50,8,3,8,1,12,0.0,False,0.050000000000000044,False
50,8,4,12,2,13,0.0,False,0.050000000000000044,False
50,8,5,13,2,14,0.0,False,0.050000000000000044,False
50,8,6,14,2,15,1.0,True,0.050000000000000044,False
50,9,1,0,2,1,0.0,False,0.050000000000000044,False
50,9,2,1,2,2,0.0,False,0.050000000000000044,False
50,9,3,2,1,6,0.0,False,0.050000000000000044,False
50,9,4,6,1,10,0.0,False,0.050000000000000044,False
50,9,5,10,1,14,0.0,False,0.050000000000000044,False
50,9,6,14,2,15,1.0,True,0.050000000000000044,False
50,10,1,0,1,4,0.0,False,0.050000000000000044,False
50,10,2,4,1,8,0.0,False,0.050000000000000044,False
50,10,3,8,1,12,0.0,False,0.050000000000000044,False
50,10,4,12,1,12,0.0,False,0.050000000000000044,False
50,10,5,12,2,13,0.0,False,0.050000000000000044,False
50,10,6,13,2,14,0.0,False,0.050000000000000044,False
50,10,7,14,2,15,1.0,True,0.050000000000000044,False
50,11,1,0,2,1,0.0,False,0.050000000000000044,False
50,11,2,1,3,1,0.0,False,0.050000000000000044,False
50,11,3,1,2,2,0.0,False,0.050000000000000044,False
50,11,4,2,1,6,0.0,False,0.050000000000000044,False
50,11,5,6,2,7,0.0,False,0.050000000000000044,False
50,11,6,7,1,11,0.0,False,0.050000000000000044,False
50,11,7,11,1,15,1.0,True,0.050000000000000044,False
50,12,1,0,1,4,0.0,False,0.050000000000000044,False
50,12,2,4,1,8,0.0,False,0.050000000000000044,False
50,12,3,8,1,12,0.0,False,0.050000000000000044,False
50,12,4,12,2,13,0.0,False,0.050000000000000044,False
50,12,5,13,2,14,0.0,False,0.050000000000000044,False
50,12,6,14,2,15,1.0,True,0.050000000000000044,False
50,13,1,0,1,4,0.0,False,0.050000000000000044,False
50,13,2,4,1,8,0.0,False,0.050000000000000044,False
50,13,3,8,2,9,0.0,False,0.050000000000000044,False
50,13,4,9,1,13,0.0,False,0.050000000000000044,False
50,13,5,13,2,14,0.0,False,0.050000000000000044,False
50,13,6,14,2,15,1.0,True,0.050000000000000044,False
50,14,1,0,2,1,0.0,False,0.050000000000000044,False
50,14,2,1,3,1,0.0,False,0.050000000000000044,False
50,14,3,1,3,1,0.0,False,0.050000000000000044,False
50,14,4,1,3,1,0.0,False,0.050000000000000044,False
50,14,5,1,3,1,0.0,False,0.050000000000000044,False
50,14,6,1,3,1,0.0,False,0.050000000000000044,False
50,14,7,1,1,5,0.0,False,0.050000000000000044,False
50,14,8,5,2,6,0.0,False,0.050000000000000044,False
50,14,9,6,2,7,0.0,False,0.050000000000000044,False
50,14,10,7,1,11,0.0,False,0.050000000000000044,False
50,14,11,11,2,11,0.0,False,0.050000000000000044,False
50,14,12,11,2,11,0.0,False,0.050000000000000044,False
50,14,13,11,2,11,0.0,False,0.050000000000000044,False
50,14,14,11,2,11,0.0,False,0.050000000000000044,False
50,14,15,11,2,11,0.0,False,0.050000000000000044,False
50,14,16,11,2,11,0.0,False,0.050000000000000044,False
50,14,17,11,2,11,0.0,False,0.050000000000000044,False
50,14,18,11,2,11,0.0,False,0.050000000000000044,False
50,14,19,11,2,11,0.0,False,0.050000000000000044,False
50,14,20,11,2,11,0.0,False,0.050000000000000044,False
50,14,21,11,1,15,1.0,True,0.050000000000000044,False
50,15,1,0,2,1,0.0,False,0.050000000000000044,False
50,15,2,1,1,5,0.0,False,0.050000000000000044,False
50,15,3,5,2,6,0.0,False,0.050000000000000044,False
50,15,4,6,2,7,0.0,False,0.050000000000000044,False
50,15,5,7,1,11,0.0,False,0.050000000000000044,False
50,15,6,11,1,15,1.0,True,0.050000000000000044,False
50,16,1,0,2,1,0.0,False,0.050000000000000044,False
50,16,2,1,2,2,0.0,False,0.050000000000000044,False
50,16,3,2,2,3,0.0,False,0.050000000000000044,False
50,16,4,3,1,7,0.0,False,0.050000000000000044,False
50,16,5,7,1,11,0.0,False,0.050000000000000044,False
50,16,6,11,1,15,1.0,True,0.050000000000000044,False
50,17,1,0,2,1,0.0,False,0.050000000000000044,False
50,17,2,1,1,5,0.0,False,0.050000000000000044,False
50,17,3,5,2,6,0.0,False,0.050000000000000044,False
50,17,4,6,1,10,0.0,False,0.050000000000000044,False
50,17,5,10,1,14,0.0,False,0.050000000000000044,False
50,17,6,14,2,15,1.0,True,0.050000000000000044,False
50,18,1,0,1,4,0.0,False,0.050000000000000044,False
50,18,2,4,2,5,0.0,False,0.050000000000000044,False
